"","county","mean_price","p7525_ratio"
"874",21039,1381.436,1.893923
"875",21041,1906.082,2.748814
"876",21043,3531.612,1.974355
"877",21045,1776.305,2.222324
"878",21047,1756.223,1.40083
"879",21049,1048.462,2.103333
"880",21051,1460.595,3.836999
"881",21053,1533.099,2.528747
"882",21055,1792.683,2.325577
"883",21059,1128.84,2.632727
"884",21061,2467.432,2.490562
"885",21063,2541.149,2.480353
"886",21065,1290.86,2.380708
"887",21067,1052.12,2.125217
"888",21069,1553.923,2.070134
"889",21071,1582.842,3.250919
"890",21075,1322.37,3.2472
"891",21077,967.2469,1.68667
"892",21079,1273.867,2.38077
"893",21081,998.5826,1.75074
"894",21083,1524.955,2.536421
"895",21085,1490.727,2.11561
"896",21087,1642.088,1.437599
"897",21089,3593.023,1.900297
"898",21091,1396.45,3.451091
"899",21093,1355.468,1.707062
"900",21095,2312.044,3.008948
"901",21097,1684.429,3.990371
"902",21099,1657.427,2.09402
"903",21101,1475.458,3.662865
"904",21103,1663.125,2.79779
"905",21105,1983,2.713755
"906",21107,1528.139,1.933017
"907",21109,1087.583,2.062609
"908",21111,1140.621,1.582829
"909",21113,1087.787,2.125217
"910",21115,2221.582,6.680587
"911",21117,863.3272,1.622134
"912",21119,2230.038,5.967866
"913",21121,1388.97,3.046108
"914",21123,1356.928,1.612509
"915",21125,1501.67,3.692571
"916",21127,3972.02,2.482627
"917",21129,1138.77,2.050435
"918",21131,2058.24,5.089904
"919",21133,2255.86,4.933948
"920",21135,2098.301,2.327439
"921",21137,1342.681,1.997737
"922",21139,1558.9,2.266827
"923",21141,2531.405,2.322699
"924",21143,1357.902,2.095013
"925",21145,1332.715,2.3688
"926",21147,2267.251,3.058666
"927",21149,1024.318,2.552709
"928",21151,1197.01,2.095262
"929",21153,1305.725,1.818922
"930",21155,1564.671,1.882401
"931",21157,1288.035,2.393204
"932",21159,1165.734,1.82
"933",21161,1463.071,4.449363
"934",21163,1166.437,1.935949
"935",21165,1120.257,1.968748
"936",21167,1418.152,3.055
"937",21169,2478.844,2.742273
"938",21171,2366.959,2.721835
"939",21173,1174.01,1.939066
"940",21175,1560.448,1.824788
"941",21177,1231.686,2.170147
"942",21179,1403.608,1.827229
"943",21181,1953.375,4.283681
"944",21183,1302.955,2.823691
"945",21185,1292.719,1.566667
"946",21187,1731.714,4.161252
"947",21191,952.5553,1.855
"948",21193,2478.712,5.697256
"949",21195,1974.733,4.803194
"950",21197,1310.125,2.5297
"951",21199,2309.094,3.058666
"952",21203,858.357,2.014364
"953",21205,2718.014,3.350793
"954",21207,1883.347,2.027991
"955",21211,1478.96,1.774233
"956",21213,2393.171,2.214149
"957",21215,1173.381,1.647245
"958",21219,1319.96,2.599279
"959",21221,1263.394,1.98461
"960",21223,1748.293,2.558619
"961",21225,1983.904,2.290224
"962",21227,2300.572,2.54892
"963",21229,1365.147,1.730516
"964",21231,1772.867,2.10623
"965",21233,1784.18,2.878372
"966",21235,1452.917,3.292174
"967",21237,1110.511,1.938593
"968",21239,2090.499,3.266264
"969",22001,1036.667,2.80846
"970",22003,1587.635,2.490662
"971",22005,1127.416,1.555936
"972",22007,773.3268,2.056738
"973",22009,2329.923,3.227405
"974",22011,1695.796,4.059122
"975",22013,1095.683,1.76793
"976",22015,1021.107,2.171
"977",22017,1038.166,2.204877
"978",22019,1349.139,2.643785
"979",22021,1087.477,1.44964
"980",22023,1040.378,1.742115
"981",22025,959.6208,2.461197
"982",22027,948.3027,1.964912
"983",22029,1094.317,2.947823
"984",22031,1312.335,3.360526
"985",22033,1094.096,1.59748
"986",22035,985.9515,2.989915
"987",22037,1086.915,1.706091
"988",22039,1596.403,2.439054
"989",22041,963.8563,1.5
"990",22043,2166.859,3.647446
"991",22045,1033.841,1.885321
"992",22047,1041.306,1.629905
"993",22049,1059.037,1.940678
"994",22051,1076.396,3.104854
"995",22053,1513.294,3.448293
"996",22055,948.8248,1.5
"997",22057,991.5967,3.181016
"998",22059,1812.435,3.545369
"999",22061,972.3057,1.665254
"1000",22063,1318.58,1.937724
"1001",22065,1372.062,2.256806
"1002",22067,1169.063,1.89149
"1003",22069,1042.606,2.538235
"1004",22071,1184.865,3.504163
"1005",22073,960.9166,1.35212
"1006",22075,1108.579,3.085774
"1007",22077,1013.977,1.56632
"1008",22079,2232.43,3.02459
"1009",22081,1149.33,1.579591
"1010",22083,989.405,1.850847
"1011",22085,1447.687,2.469402
"1012",22087,1274.955,3.270141
"1013",22089,1224.464,3.29202
"1014",22091,1344.534,2.226667
"1015",22093,1009.352,2.758476
"1016",22095,1263.314,3.214244
"1017",22097,1391.373,2.944326
"1018",22099,1025.916,2.061358
"1019",22101,1175.032,2.226732
"1020",22103,1367.965,2.91258
"1021",22105,1567.135,2.559987
"1022",22107,1415.099,3.332403
"1023",22109,1209.526,2.875971
"1024",22111,915.607,1.26618
"1025",22113,853.6887,1.723624
"1026",22115,2084.06,3.994796
"1027",22117,1145.33,3.289828
"1028",22119,1116.352,2.388351
"1029",22121,1017.813,1.577406
"1030",22123,1222.329,2.873434
"1031",22125,1006.581,1.584478
"1032",22127,1398.561,2.266393
"1033",23001,1843.92,1.538335
"1034",23003,2152.635,3.706581
"1035",23005,1091.078,2.101917
"1036",23007,1851.573,1.55768
"1037",23009,2932.171,1.571793
"1038",23011,1938.133,1.415636
"1039",23013,1857.453,1.423925
"1040",23015,2193.136,1.765078
"1041",23017,1706.754,1.63745
"1042",23019,2804.388,1.272872
"1043",23021,2949.719,1.668106
"1044",23023,1817.199,1.603875
"1045",23025,1820.739,1.597809
"1046",23027,2000.764,1.797486
"1047",23029,2872.192,1.499097
"1048",23031,2242.215,2.144432
"1049",24001,1089.446,2.696759
"1050",24003,669.7096,1.5
"1051",24005,774.3495,1.7477
"1052",24009,990.4057,2.912937
"1053",24011,1295.381,2.127273
"1054",24013,809.1787,1.574118
"1055",24015,1112.27,2.223859
"1056",24017,766.4642,1.563901
"1057",24019,1557.993,2.143421
"1058",24021,868.9712,1.5
"1059",24023,1384.839,1.798895
"1060",24025,633.6364,1.492908
"1061",24027,691.0288,1.578759
"1062",24029,1206.638,2.375432
"1063",24031,995.073,1.698238
"1064",24033,1011.96,2.441366
"1065",24035,787.5593,2.025091
"1066",24037,699.9936,1.724227
"1067",24039,1062.946,3.426824
"1068",24041,1341.613,2.006551
"1069",24043,958.7621,1.230968
"1070",24045,755.9636,1.931538
"1071",24047,1179.373,2.492854
"1072",24510,957.384,3.019155
"1073",25001,1369.766,3.791054
"1074",25003,2163.385,2.542092
"1075",25005,1238.673,2.796117
"1076",25007,3677.576,2.973041
"1077",25009,1622.377,2.135302
"1078",25011,1604.407,3.94212
"1079",25013,1294.593,2.536178
"1080",25015,1411.057,2.309688
"1081",25017,1494.379,2.39311
"1082",25019,1725.907,1.233316
"1083",25021,1518.817,2.307249
"1084",25023,1146.113,3.259639
"1085",25025,1831.606,1.560275
"1086",25027,1486.221,2.876446
"1087",26003,2989.595,1.455163
"1088",26005,1917.888,1.474556
"1089",26009,1342.335,1.889462
"1090",26011,1318.674,2.574943
"1091",26015,1445.48,1.909808
"1092",26017,1697.684,3.345052
"1093",26019,1379.554,1.609953
"1094",26021,1328.991,2.786559
"1095",26023,2354.609,2.025962
"1096",26025,1827.87,5.042572
"1097",26027,1567.165,2.545838
"1098",26029,1909.194,1.674695
"1099",26031,1461.942,1.539765
"1100",26033,2193.535,1.875741
"1101",26037,1823.876,1.602875
"1102",26039,1297.686,2.178139
"1103",26041,3366.095,1.701295
"1104",26043,2313.233,1.42633
"1105",26045,1669.667,1.628883
"1106",26047,1533.383,1.391246
"1107",26049,1525.894,3.66523
"1108",26051,1016.118,1.595654
"1109",26053,1982.901,1.89169
"1110",26055,1135.583,1.587107
"1111",26057,1515.056,2.210125
"1112",26059,2169.404,2.359671
"1113",26061,2371.354,1.498397
"1114",26063,2429.714,1.803574
"1115",26065,1882.789,1.630467
"1116",26067,1542.284,1.999023
"1117",26069,1346.829,1.925449
"1118",26071,3043.704,2.096678
"1119",26073,1675.5,2.310886
"1120",26075,2114.006,4.104363
"1121",26077,1364.799,1.984795
"1122",26079,1206.267,1.497598
"1123",26081,1187.278,2.055745
"1124",26085,1866.5,1.453015
"1125",26087,1334.452,2.800681
"1126",26089,1106.307,1.480466
"1127",26091,1823.47,3.39572
"1128",26093,1907.855,3.746924
"1129",26099,1406.342,3.772144
"1130",26101,1801.739,2.43419
"1131",26103,2275.64,1.644493
"1132",26105,2327.327,1.235384
"1133",26107,1628.611,1.908083
"1134",26109,2423.986,1.398212
"1135",26111,944.8719,1.535437
"1136",26113,1806.565,3.33115
"1137",26115,1577.288,3.63167
"1138",26117,1895.73,2.191255
"1139",26119,1476.144,1.577558
"1140",26121,1891.511,1.890333
"1141",26123,1973.819,2.128399
"1142",26125,1503.918,3.792443
"1143",26127,1872.072,1.678834
"1144",26129,1359.1,1.91178
"1145",26131,2471.178,1.975113
"1146",26133,2107.235,2.139652
"1147",26137,1428.168,1.751887
"1148",26139,1600.495,2.047298
"1149",26141,2176.698,1.768644
"1150",26143,1021.545,1.715429
"1151",26145,1317.022,2.668657
"1152",26147,1457.236,2.110965
"1153",26149,1644.287,2.148828
"1154",26151,1639.236,2.317788
"1155",26153,2521.624,2.123063
"1156",26155,1964.568,1.779609
"1157",26157,1408.316,2.597343
"1158",26159,1564.976,2.271501
"1159",26161,1805.387,2.605413
"1160",26163,2168.813,2.707091
"1161",26165,1470.79,2.17786
"1162",27001,2649.815,1.825017
"1163",27003,1328.286,2.457401
"1164",27005,1885.7,1.69382
"1165",27009,1733.312,1.644221
"1166",27013,2580.767,1.697193
"1167",27015,2837.264,1.80824
"1168",27017,2940.622,1.878276
"1169",27019,1487.199,1.729256
"1170",27021,2198.96,1.414889
"1171",27023,2394.61,3.037489
"1172",27025,1966.76,2.312396
"1173",27027,1553.444,1.244382
"1174",27033,2789.024,1.2435
"1175",27035,2320.505,1.511139
"1176",27037,1202.082,2.314464
"1177",27039,2411.22,1.427906
"1178",27041,2072.825,1.619887
"1179",27045,2943.022,1.967695
"1180",27047,2213.004,1.80587
"1181",27049,2228.828,1.85025
"1182",27053,1317.743,2.288308
"1183",27055,2667.698,1.603463
"1184",27057,2501.118,2.065291
"1185",27059,1732.13,2.184688
"1186",27061,2860.262,2.097723
"1187",27063,3090.832,1.525987
"1188",27065,2093.268,1.457354
"1189",27067,1741.289,3.181076
"1190",27071,2685.716,1.725999
"1191",27079,1958.162,2.368905
"1192",27083,2489.83,1.229479
"1193",27085,2080.919,1.454506
"1194",27089,1828.141,1.594391
"1195",27091,1476.724,1.43951
"1196",27093,2022.472,1.373658
"1197",27095,1895.265,1.272416
"1198",27097,1881.359,1.507588
"1199",27103,2780.518,1.656698
"1200",27107,1850.804,2.202655
"1201",27109,2472.401,1.65667
"1202",27111,1967.459,1.68413
"1203",27115,2139.972,1.470648
"1204",27119,1149.662,1.937665
"1205",27121,1942.987,1.432349
"1206",27123,1079.861,1.766667
"1207",27129,2291.49,3.420698
"1208",27131,1817.011,1.965565
"1209",27137,2495.364,2.261142
"1210",27139,1384.424,2.45978
"1211",27141,1620.716,1.663063
"1212",27143,2776.09,2.435941
"1213",27145,1729.204,1.4401
"1214",27147,2908.772,1.388479
"1215",27151,2297.997,1.817735
"1216",27153,1921.726,1.560184
"1217",27157,2182.289,1.750424
"1218",27159,2593.636,1.472276
"1219",27161,2547.411,1.756491
"1220",27163,1187.878,2.04058
"1221",27165,2811.964,2.739432
"1222",27169,3296.723,1.844302
"1223",27171,1591.01,1.917198
"1224",27173,2297.226,1.712716
"1225",28003,1488.552,4.303141
"1226",28005,1481.852,2.47225
"1227",28007,962.8373,1.587379
"1228",28009,1593.622,3.167862
"1229",28011,2303.025,1.905447
"1230",28013,1895.699,3.215729
"1231",28015,1624.711,3.62396
"1232",28017,1640.269,2.897186
"1233",28019,1479.651,2.562029
"1234",28021,1345.204,2.006806
"1235",28023,1004.368,2.754128
"1236",28025,1760.415,1.863418
"1237",28027,1902.605,2.251908
"1238",28029,1052.874,2.589864
"1239",28031,716.0772,1.351416
"1240",28033,808.4514,1.905656
"1241",28035,740.0087,1.458425
"1242",28037,1307.063,2.679256
"1243",28041,990.7577,1.790323
"1244",28043,1558.077,2.804627
"1245",28045,1194.798,2.289782
"1246",28047,1560.303,2.632558
"1247",28049,1000.038,1.502913
"1248",28051,962.7083,1.587379
"1249",28057,1349.58,2.126529
"1250",28059,940.2405,1.5
"1251",28061,793.5935,1.5
"1252",28063,1323.432,2.75735
"1253",28065,874.974,1.54869
"1254",28067,720.3511,1.5
"1255",28069,1127.069,2.680357
"1256",28071,1788.998,2.210629
"1257",28073,740.0148,1.345238
"1258",28075,1125.601,2.680357
"1259",28077,915.075,1.733945
"1260",28081,1359.911,2.108557
"1261",28083,1992.904,4.181105
"1262",28085,1562.205,3.297861
"1263",28087,1624.176,2.906667
"1264",28089,744.8424,1.252427
"1265",28091,736.1436,1.340142
"1266",28093,880.2023,1.740759
"1267",28095,2273.77,2.39144
"1268",28099,938.5495,2.709903
"1269",28101,955.05,2.68033
"1270",28105,1603.391,2.391227
"1271",28107,1784.659,2.214318
"1272",28109,1117.4,2.557789
"1273",28113,1672.132,2.270428
"1274",28115,1213.84,1.931414
"1275",28117,1652.95,3.996
"1276",28119,1646.59,3.402941
"1277",28121,837.9754,1.407767
"1278",28123,904.4111,1.502913
"1279",28127,867.4387,1.500971
"1280",28129,793.3677,1.614854
"1281",28131,1338.253,2.412699
"1282",28133,1701.934,3.799767
"1283",28137,864.213,1.905656
"1284",28139,1637.308,3.335457
"1285",28141,1488.847,2.897114
"1286",28143,860.226,1.905656
"1287",28145,1782.543,3.550486
"1288",28147,946.3627,1.723009
"1289",28149,1346.221,3.072073
"1290",28151,1926.066,1.984722
"1291",28153,817.7313,1.524194
"1292",28155,1361.9,2.373971
"1293",28157,987.3795,1.683548
"1294",28159,1143.828,3.096696
"1295",28161,1874.578,1.941482
"1296",28163,1046.48,2.11165
"1297",29001,2773.292,2.699255
"1298",29003,2158.765,1.841377
"1299",29005,1987.153,1.669265
"1300",29009,2072.375,1.582381
"1301",29011,1897.381,1.619406
"1302",29013,1757.474,1.716293
"1303",29015,2092.397,1.52739
"1304",29019,999.0367,1.664495
"1305",29021,2161.048,1.806802
"1306",29023,1918.35,3.62145
"1307",29025,1606.527,5.54505
"1308",29027,1051.139,1.802215
"1309",29029,1738.647,1.674587
"1310",29031,1942.155,5.061983
"1311",29033,1707.816,2.734712
"1312",29037,1544.857,2.042776
"1313",29039,2066.933,1.595717
"1314",29041,1420.116,3.017101
"1315",29043,2143.044,1.622498
"1316",29047,1167.012,3.311858
"1317",29049,1411.073,3.468401
"1318",29051,1206.25,2.455714
"1319",29053,1483.627,2.705646
"1320",29055,1617.27,1.754288
"1321",29057,2241.876,1.76723
"1322",29061,2484.396,2.482305
"1323",29063,2181.239,2.503501
"1324",29065,2573.878,1.722265
"1325",29069,1847.678,3.799993
"1326",29071,1208.01,1.633408
"1327",29073,1510.129,1.556278
"1328",29077,2120.1,1.541888
"1329",29079,1581.224,4.092199
"1330",29083,1946.482,1.501652
"1331",29085,1835.57,1.916987
"1332",29089,1052.041,1.853754
"1333",29091,2203.044,1.785149
"1334",29093,1299.093,1.82282
"1335",29095,1492.902,2.367998
"1336",29097,1662.892,1.583427
"1337",29099,1288.068,1.649989
"1338",29101,1554.372,2.135504
"1339",29105,2470.417,1.789008
"1340",29107,1712.82,1.860544
"1341",29109,2210.379,1.556772
"1342",29113,1388.761,1.711828
"1343",29117,1754.092,2.495887
"1344",29119,1735.941,1.943196
"1345",29121,2082.579,4.466808
"1346",29123,1248.478,2.970453
"1347",29125,1739.679,3.201429
"1348",29127,1912.762,1.963083
"1349",29129,1747.588,2.536561
"1350",29131,1486.516,1.771105
"1351",29133,1848.146,4.152381
"1352",29135,1449.133,2.711429
"1353",29137,974.3508,1.664479
"1354",29139,1330.851,2.365204
"1355",29141,1529.089,2.345934
"1356",29143,3443.188,5.971096
"1357",29145,1793.032,1.598838
"1358",29147,2477.733,1.594054
"1359",29149,2022.895,4.248556
"1360",29151,1447.414,2.707572
"1361",29155,2069.75,4.4975
"1362",29157,1365.313,1.499963
"1363",29159,1372.78,1.890955
"1364",29161,2379.907,1.893669
"1365",29163,1812.579,1.719585
"1366",29165,1277.876,3.362453
"1367",29167,2045.876,1.687275
"1368",29169,2825.13,2.331832
"1369",29171,2604.693,2.821532
"1370",29173,1706.641,1.836608
"1371",29175,1866.51,4.304642
"1372",29177,1209.875,2.603391
"1373",29179,1912.216,2.62663
"1374",29181,2310.13,6.376901
"1375",29183,1297.953,1.371094
"1376",29185,2308.182,2.306196
"1377",29186,1230.081,1.594779
"1378",29187,1411.841,1.94065
"1379",29189,1200.237,1.883224
"1380",29195,1257.424,1.717731
"1381",29201,1917.651,5.0836
"1382",29203,2067.537,1.424688
"1383",29205,936.7333,2.046108
"1384",29207,1976.425,4.717042
"1385",29209,2062.915,1.727867
"1386",29213,1948.448,1.645003
"1387",29215,2254.251,2.018158
"1388",29217,2653.444,2.004404
"1389",29219,1307.996,1.620255
"1390",29221,1291.954,1.86074
"1391",29223,2253.648,6.61229
"1392",29225,2100.643,1.531683
"1393",29229,2162.888,1.539024
"1394",29510,1330.204,1.5094
"1395",30001,1993.934,1.982222
"1396",30007,1437.044,1.415541
"1397",30013,1323.549,1.793943
"1398",30029,2466.145,2.430391
"1399",30031,1494.619,1.212214
"1400",30041,2154.5,1.482691
"1401",30043,1555.729,1.631804
"1402",30047,2231.062,2.254904
"1403",30049,1468.248,1.495654
"1404",30053,1189.064,2.708166
"1405",30057,1576.116,1.217245
"1406",30063,2034.636,1.493728
"1407",30067,1750.486,1.843138
"1408",30081,2061.889,1.784808
"1409",30083,1543.44,1.350626
"1410",30089,1512.027,1.587871
"1411",30093,2098.989,1.997709
"1412",30095,1298.111,1.552011
"1413",30111,1559.605,1.516356
"1414",31001,1954.76,2.392667
"1415",31019,1655.52,2.133127
"1416",31021,2579.547,2.14124
"1417",31023,2415.126,1.698761
"1418",31025,1648.654,1.806073
"1419",31027,2514.6,2.053695
"1420",31033,3186.907,3.079365
"1421",31035,2160.932,1.673868
"1422",31037,2232.027,1.919998
"1423",31039,2495.051,1.358194
"1424",31041,2414.906,1.659042
"1425",31043,2278.279,2.041971
"1426",31047,2020.405,3.151039
"1427",31051,2057.593,2.188983
"1428",31053,1582.745,2.143017
"1429",31055,1663.906,1.58389
"1430",31067,2602.899,5.465728
"1431",31073,2160.558,2.728784
"1432",31079,1492.454,1.837682
"1433",31081,1680.001,1.871592
"1434",31083,2094.235,1.634977
"1435",31089,1834.206,1.242158
"1436",31093,2032.067,2.949455
"1437",31099,1476.987,1.886721
"1438",31107,2853.092,2.304707
"1439",31109,1129.704,1.1868
"1440",31111,1721.79,1.55959
"1441",31119,1065.769,1.837684
"1442",31121,2632.353,1.992157
"1443",31125,2286.756,1.469062
"1444",31127,2104.293,3.163998
"1445",31131,1474.193,1.654631
"1446",31135,2490.367,1.56629
"1447",31141,1978.1,1.485885
"1448",31143,2477.166,1.564064
"1449",31147,2194.905,2.319817
"1450",31151,1651.245,3.471767
"1451",31153,1711.004,1.73914
"1452",31155,1529.921,2.214115
"1453",31157,2294.226,1.511684
"1454",31159,1373.103,2.338431
"1455",31163,1910.403,2.446539
"1456",31165,2070.004,1.467144
"1457",31177,1808.647,1.832079
"1458",31179,1926.892,3.335974
"1459",31185,1306.344,2.443898
"1460",32001,1455.597,2.965429
"1461",32003,1088.694,2.827044
"1462",32005,1155.417,1.5
"1463",32007,1805.64,1.452798
"1464",32011,1856.604,3.774191
"1465",32013,1374.742,1.936748
"1466",32019,1067.835,1.274552
"1467",32023,1350.138,3.105802
"1468",32027,1305.421,1.974603
"1469",32029,842.4362,1.575
"1470",32031,850.832,1.575
"1471",32510,998.563,1.274536
"1472",33001,2246.456,2.79987
"1473",33003,2117.62,2.240643
"1474",33005,2258.551,1.672773
"1475",33007,2887.946,2.56506
"1476",33009,2146.94,1.853525
"1477",33011,2300.81,2.171311
"1478",33013,1904.125,2.645365
"1479",33015,2493.67,2.233478
"1480",33017,2607.842,1.535697
"1481",33019,2148.24,1.732583
"1482",34001,1512.126,2.054795
"1483",34003,1994.337,2.541117
"1484",34005,1406.88,2.313413
"1485",34007,1424.664,2.795031
"1486",34009,1691.755,2.404109
"1487",34011,1407.533,2.302312
"1488",34013,1422.643,2.825746
"1489",34015,1280.93,2.055033
"1490",34017,2083.57,2.230558
"1491",34019,1681.215,2.591051
"1492",34021,1559.254,2.198493
"1493",34023,1606.169,2.586791
"1494",34025,1683.116,3.270862
"1495",34027,1325.039,2.742947
"1496",34029,1193.096,2.714286
"1497",34031,1689.854,2.309412
"1498",34033,1463.504,2.489418
"1499",34035,1609.267,1.714286
"1500",34037,2157.335,5.020391
"1501",34039,1547.99,1.714286
"1502",34041,1887.59,3.173967
"1503",35001,1707.106,4.403054
"1504",35005,2603.978,2.993715
"1505",35006,1620.908,3.746859
"1506",35007,1831.19,3.651385
"1507",35009,2420.487,6.47
"1508",35013,2107.084,4.868792
"1509",35015,3907.989,2.471328
"1510",35017,2161.757,1.465137
"1511",35023,1869.314,5.045045
"1512",35025,3039.362,2.942231
"1513",35027,2273.195,1.575419
"1514",35029,4190.143,3.257107
"1515",35031,2930.93,1.576644
"1516",35035,2362.94,1.754391
"1517",35039,1793.316,5.304008
"1518",35041,2317.705,2.71906
"1519",35043,2063.86,4.126977
"1520",35045,1557.115,1.417811
"1521",35047,1649.399,3.707746
"1522",35049,1083.787,1.5
"1523",35055,1710.807,3.717578
"1524",35057,1643.46,4.282181
"1525",35061,1587.96,4.411867
"1526",36001,1994.224,2.578366
"1527",36003,1487.831,1.881794
"1528",36005,1912.658,1.585438
"1529",36007,2346.989,1.99958
"1530",36009,1633.284,1.995836
"1531",36011,1484.795,1.917339
"1532",36013,1337.928,1.705468
"1533",36015,1597.82,2.021044
"1534",36017,2324.868,2.622808
"1535",36019,2286.673,1.622857
"1536",36021,1896.411,2.009197
"1537",36023,1392.435,2.296523
"1538",36025,2018.113,2.058539
"1539",36027,1689.28,2.728066
"1540",36029,1214.671,2.197852
"1541",36031,2261.254,1.768486
"1542",36033,1847.267,1.392298
"1543",36035,1897.811,2.239729
"1544",36037,1828.75,1.977861
"1545",36039,1680.266,2.01539
"1546",36043,1749.617,2.263118
"1547",36045,2545.434,1.669501
"1548",36047,2266.948,1.7972
"1549",36049,1985.684,2.326822
"1550",36051,1398.606,2.125251
"1551",36053,1715.459,3.108097
"1552",36055,1423.703,2.007013
"1553",36057,1945.373,1.91285
"1554",36059,2007.169,2.047502
"1555",36061,2304.811,1.733333
"1556",36063,1241.14,1.723738
"1557",36065,1856.086,2.369061
"1558",36067,1046.627,1.5
"1559",36069,1447.402,1.676852
"1560",36071,1670.923,1.727361
"1561",36073,1425.319,1.753956
"1562",36075,1082.832,1.850218
"1563",36077,1633.17,1.924412
"1564",36079,2217.058,2.743324
"1565",36081,2296.593,1.92827
"1566",36083,2304.076,2.428495
"1567",36085,2261.665,2.120957
"1568",36087,2205.846,2.278946
"1569",36089,1742.534,2.215879
"1570",36091,2176.181,3.011531
"1571",36093,2302.27,3.138265
"1572",36095,1578.53,2.359594
"1573",36097,1739.444,1.381729
"1574",36099,1529.42,1.617527
"1575",36101,1713.734,1.494298
"1576",36103,2020.649,1.994615
"1577",36105,2140.434,1.95555
"1578",36107,1982.017,2.869111
"1579",36109,1320.025,1.883458
"1580",36111,1291.157,1.701422
"1581",36113,1950.555,1.283562
"1582",36115,2099.443,1.500015
"1583",36117,1472.283,1.815006
"1584",36119,2365.32,2.108052
"1585",36121,1491.897,2.261232
"1586",36123,1435.39,1.776416
"1587",37001,1280.52,1.77633
"1588",37003,1010.76,1.5
"1589",37005,1369.16,3.375033
"1590",37007,2060.309,4.166749
"1591",37009,1281.498,5.319612
"1592",37011,1174.657,2.770083
"1593",37013,1324.477,3.157037
"1594",37015,1692.8,4.552765
"1595",37017,985.189,1.748235
"1596",37019,1207.8,3.627835
"1597",37021,1035.257,1.5
"1598",37023,1758.782,6.696507
"1599",37025,1354.947,2.553232
"1600",37027,2006.678,7.431376
"1601",37029,1892.766,4.163616
"1602",37031,2062.224,3.357552
"1603",37033,1748.07,3.079789
"1604",37035,1318.532,4.124738
"1605",37037,1096.433,2.574129
"1606",37039,1257.928,2.833777
"1607",37043,980.1199,1.525871
"1608",37045,1878.817,3.337722
"1609",37047,1555.411,4.955134
"1610",37049,656.173,1.37182
"1611",37051,711.2353,1.588235
"1612",37053,927.4082,1.829543
"1613",37055,2048.871,3.803293
"1614",37057,863.061,1.685393
"1615",37059,820.0567,1.437209
"1616",37061,1366.971,3.80904
"1617",37063,1120.665,3.095922
"1618",37065,1257.304,4.125862
"1619",37067,790.2015,1.336303
"1620",37069,1163.54,3.221823
"1621",37071,1490.941,2.825872
"1622",37073,687.0494,1.57563
"1623",37075,1624.773,4.233831
"1624",37077,912.0614,1.602941
"1625",37079,1226.409,3.407945
"1626",37081,871.1385,1.8
"1627",37083,1676.544,5.7951
"1628",37085,858.2318,1.912596
"1629",37087,1963.745,2.977778
"1630",37089,1214.279,2.017045
"1631",37093,700.5272,1.748235
"1632",37095,1462.558,3.946871
"1633",37097,1451.404,3.769118
"1634",37099,2082.539,3.248088
"1635",37101,976.5891,1.602941
"1636",37103,1243.223,3.804152
"1637",37105,773.28,1.458886
"1638",37107,906.0514,2.9082
"1639",37109,1585.061,4.09972
"1640",37111,1591.042,2.450113
"1641",37113,1780.1,3.294118
"1642",37115,1087.12,1.506365
"1643",37117,1192.559,3.307241
"1644",37119,1198.4,2
"1645",37121,1428.535,2.335545
"1646",37123,2386.145,3.809839
"1647",37125,1057.681,2.588402
"1648",37127,1368.808,4.784138
"1649",37129,852.5906,2.263505
"1650",37131,1443.958,4.167046
"1651",37133,2138.712,4.648592
"1652",37135,1394.865,4.22047
"1653",37137,886.995,1.65524
"1654",37141,821.955,1.907236
"1655",37143,2273.215,4.465881
"1656",37145,1134.226,3
"1657",37147,798.9462,1.65362
"1658",37149,1534.937,3.834678
"1659",37151,965.4816,2.003884
"1660",37153,1618.892,3.756
"1661",37155,1572.725,5.682353
"1662",37157,1205.764,3.132
"1663",37159,1701.146,3.638196
"1664",37161,2047.567,2.479793
"1665",37163,809.6324,1.748235
"1666",37165,1906.93,2.235895
"1667",37167,2443.85,7.645334
"1668",37169,855.6714,1.343478
"1669",37171,1280.101,3.97924
"1670",37173,2254.706,3.601454
"1671",37175,1286.413,3.305076
"1672",37179,1138.119,2
"1673",37181,1587.008,2.463231
"1674",37183,807.9091,1.468627
"1675",37185,1857.393,3.145964
"1676",37189,1440.081,4.171239
"1677",37191,1512.126,3.483908
"1678",37193,1378.051,4.319087
"1679",37195,1164.214,2.884682
"1680",37197,934.4151,1.349699
"1681",37199,1065.78,1.536068
"1682",38003,1928.2,1.55096
"1683",38005,1551.624,1.39082
"1684",38015,1816.542,2.998737
"1685",38017,1550.75,1.259645
"1686",38035,924.4183,1.886538
"1687",38073,3264.966,1.538735
"1688",38089,2482.994,2.697573
"1689",38101,1672.512,1.320509
"1690",38105,2436.095,2.678116
"1691",39001,1641.675,1.853877
"1692",39003,1115.761,2.187481
"1693",39005,1593.455,1.765844
"1694",39007,1175.56,1.625602
"1695",39009,2426.56,2.86881
"1696",39011,2350.069,2.830243
"1697",39013,2173.297,3.88648
"1698",39015,1677.813,3.799666
"1699",39017,1467.136,3.867308
"1700",39019,971.5984,3.025909
"1701",39021,1872.509,2.32186
"1702",39023,1426.504,2.895202
"1703",39025,1422.318,3.692142
"1704",39027,918.2983,1.720408
"1705",39029,1610.273,3.821939
